"State","County","Year","Population","Total Damage","Population Change","Population Change Ratio","Expected Damage","Magic Number"
"Alabama","Marengo",2011,20661,85233,-744,0.965241765942537,82270.4514365802,0.965241765942537
"Alabama","Marion",1997,30914,55420,NA,NA,NA,NA
"Alabama","Marion",1998,30857,54724,-57,0.998156175195704,54623.0985314097,0.998156175195704
"Alabama","Marion",2002,30235,86013,-622,0.97984249927083,84279.1928897819,0.97984249927083
"Alabama","Marion",2003,29972,21018,-263,0.9913014718042,20835.1743343807,0.9913014718042
"Alabama","Marion",2004,29712,69691,-260,0.991325236887762,69086.447083945,0.991325236887762
"Alabama","Marion",2009,29116,59765,-596,0.979940764674206,58566.1598007539,0.979940764674206
"Alabama","Marion",2010,30816,17632,1700,1.05838714109081,18661.4820717131,1.05838714109081
"Alabama","Marshall",1997,79951,90256,NA,NA,NA,NA
"Alabama","Marshall",1998,80192,78177,241,1.0030143462871,78412.6525496867,1.0030143462871
"Alabama","Marshall",1999,80524,12268,332,1.00414006384677,12318.7903032721,1.00414006384677
"Alabama","Marshall",2000,82333,14859,1809,1.02246535194476,15192.8126645472,1.02246535194476
"Alabama","Marshall",2001,82191,149566,-142,0.99827529666112,149308.043020417,0.99827529666112
"Alabama","Marshall",2003,83592,350320,1401,1.01704566193379,356291.436288645,1.01704566193379
"Alabama","Marshall",2008,89200,32145,5608,1.06708775959422,34301.5360321562,1.06708775959422
"Alabama","Marshall",2009,90399,561796,1199,1.01344170403587,569347.495560538,1.01344170403587
"Alabama","Marshall",2011,93895,17046,3496,1.03867299417029,17705.2198586268,1.03867299417029
"Alabama","Marshall",2012,94260,116854,365,1.00388732094361,117308.249001544,1.00388732094361
"Alabama","Mobile",1996,396444,485250,NA,NA,NA,NA
"Alabama","Mobile",1997,398229,17417,1785,1.0045025274692,17495.4205209311,1.0045025274692
"Alabama","Mobile",1998,398886,1610463,657,1.00164980450947,1613119.94911973,1.00164980450947
"Alabama","Mobile",1999,399652,7668,766,1.00192034816965,7682.7252297649,1.00192034816965
"Alabama","Mobile",2000,400061,37149,409,1.0010233903496,37187.0179280974,1.0010233903496
"Alabama","Mobile",2001,400094,27589,33,1.00008248742067,27591.2757454488,1.00008248742067
"Alabama","Mobile",2004,397521,13665,-2573,0.993569011282349,13577.1205391733,0.993569011282349
"Alabama","Mobile",2005,398369,105553,848,1.00213322063488,105778.167837674,1.00213322063488
"Alabama","Mobile",2008,409132,345261,10763,1.02701766452711,354589.145872294,1.02701766452711
"Alabama","Mobile",2012,413816,5564,4684,1.01144862782672,5627.70016522785,1.01144862782672
"Alabama","Mobile",2014,414149,7009885,333,1.00080470547296,7015525.89282435,1.00080470547296
"Alabama","Mobile",2015,414462,465255,313,1.00075576664437,465606.624210127,1.00075576664437
"Alabama","Mobile",2016,414945,21354,483,1.00116536618556,21378.8852295265,1.00116536618556
"Alabama","Mobile",2017,414045,62778,-900,0.99783103784839,62641.8368940462,0.99783103784839
"Alabama","Mobile",2019,413210,110973,-835,0.997983310992766,110749.2019708,0.997983310992766
"Alabama","Monroe",1996,24391,24262,NA,NA,NA,NA
"Alabama","Monroe",1999,23960,3067,-431,0.982329547784019,3012.80472305359,0.982329547784019
"Alabama","Monroe",2001,24004,21781,44,1.00183639398998,21820.9984974958,1.00183639398998
"Alabama","Monroe",2013,22170,27396,-1834,0.923596067322113,25302.8378603566,0.923596067322113
"Alabama","Monroe",2015,21717,296858,-453,0.97956698240866,290792.29526387,0.97956698240866
"Alabama","Monroe",2017,21290,26157,-427,0.980337984067781,25642.7006492609,0.980337984067781
"Alabama","Montgomery",1997,217715,6333,NA,NA,NA,NA
"Alabama","Montgomery",1998,217392,179807,-323,0.998516409066899,179540.239965092,0.998516409066899
"Alabama","Montgomery",1999,215813,41407,-1579,0.992736623242806,41106.2453586149,0.992736623242806
"Alabama","Montgomery",2000,223413,29719,7600,1.03521567282786,30765.5745807713,1.03521567282786
"Alabama","Montgomery",2001,222901,84220,-512,0.997708280180652,84026.9913568145,0.997708280180652
"Alabama","Montgomery",2002,222936,2867,35,1.00015702038125,2867.45017743303,1.00015702038125
"Alabama","Montgomery",2003,222486,168152,-450,0.997981483475078,167812.582409301,0.997981483475078
"Alabama","Montgomery",2005,222220,213744,-266,0.998804419154464,213488.451767752,0.998804419154464
"Alabama","Montgomery",2009,224119,2151566,1899,1.00854558545585,2169952.39111691,1.00854558545585
"Alabama","Morgan",1997,108377,28502,NA,NA,NA,NA
"Alabama","Morgan",1998,109218,39088,841,1.00775994906668,39391.3208891185,1.00775994906668
"Alabama","Morgan",2000,111194,11887,1976,1.01809225585526,12102.0626453515,1.01809225585526
"Alabama","Morgan",2001,111494,94386,300,1.00269798730147,94640.6522294368,1.00269798730147
"Alabama","Morgan",2008,116297,59528,4803,1.04307855131218,62092.3800025113,1.04307855131218
"Alabama","Morgan",2009,117293,1912502,996,1.00856427938812,1928881.20145834,1.00856427938812
"Alabama","Morgan",2012,120102,22258,2809,1.02394857323114,22791.0473429787,1.02394857323114
"Alabama","Morgan",2015,119257,16192,-845,0.992964313666717,16078.0781668915,0.992964313666717
"Alabama","Perry",1998,12682,39088,NA,NA,NA,NA
"Alabama","Perry",2005,10787,42221,-1895,0.850575618987541,35912.153209273,0.850575618987541
"Alabama","Perry",2010,10563,2351,-224,0.979234263465282,2302.17975340688,0.979234263465282
"Alabama","Perry",2011,10450,11364,-113,0.989302281548802,11242.4311275206,0.989302281548802
"Alabama","Pickens",1997,20946,39586,NA,NA,NA,NA
"Alabama","Pickens",1998,21019,78177,73,1.00348515229638,78449.4587510742,1.00348515229638
"Alabama","Pickens",2004,20096,35528,-923,0.956087349540892,33967.8713544888,0.956087349540891
"Alabama","Pickens",2009,19218,71718,-878,0.956309713375796,68584.6200238853,0.956309713375796
"Alabama","Pike",1998,28648,234531,NA,NA,NA,NA
"Alabama","Pike",2004,29727,10932,1079,1.03766406031835,11343.7435074002,1.03766406031835
"Alabama","Pike",2005,29685,2638,-42,0.998587143001312,2634.27288323746,0.998587143001312
"Alabama","Randolph",1998,20025,820866,NA,NA,NA,NA
"Alabama","Randolph",1999,20263,61344,238,1.01188514357054,62073.082247191,1.01188514357054
"Alabama","Randolph",2000,22414,17831,2151,1.10615407392785,19723.8332922075,1.10615407392785
"Alabama","Randolph",2002,22429,286714,15,1.00066922459177,286905.876059606,1.00066922459177
"Alabama","Randolph",2003,22268,539492,-161,0.992821793214142,535619.414864684,0.992821793214142
"Alabama","Randolph",2004,22394,5466,126,1.00565834381175,5496.92850727501,1.00565834381175
"Alabama","Randolph",2005,22472,3957,78,1.00348307582388,3970.7825310351,1.00348307582388
"Alabama","Randolph",2009,22577,59765,105,1.00467248131007,60044.2508454966,1.00467248131007
"Alabama","Randolph",2010,22937,164582,360,1.01594543119104,167206.330956283,1.01594543119104
"Alabama","Randolph",2013,22547,109586,-390,0.982996904564677,107722.698783625,0.982996904564677
"Alabama","Russell",1998,50368,156354,NA,NA,NA,NA
"Alabama","Russell",2001,49408,20329,-960,0.980940279542567,19941.5349428208,0.980940279542567
"Alabama","Russell",2003,48684,280256,-724,0.985346502590674,276149.269430052,0.985346502590673
"Alabama","Russell",2004,48980,34164,296,1.00608002629201,34371.7180182401,1.00608002629201
"Alabama","Russell",2005,49094,51457,114,1.00232748060433,51576.7651694569,1.00232748060433
"Alabama","Russell",2009,50846,11953,1752,1.03568664195217,12379.5624312543,1.03568664195217
"Alabama","Russell",2010,53321,11755,2475,1.04867639539,12327.1910278095,1.04867639539
"Alabama","Russell",2011,54852,22728,1531,1.02871288985578,23380.5865606422,1.02871288985578
"Alabama","Shelby",1996,130157,323500,NA,NA,NA,NA
"Alabama","Shelby",1998,140853,73486,10696,1.08217767772767,79524.9088254954,1.08217767772767
"Alabama","Shelby",2002,153918,143357,13065,1.09275627782156,156654.261719665,1.09275627782156
"Alabama","Shelby",2003,159608,577327,5690,1.03696773606726,598669.472160501,1.03696773606726
"Alabama","Shelby",2004,165723,106592,6115,1.03831261590898,110675.81835497,1.03831261590898
"Alabama","Shelby",2005,171678,15830,5955,1.03593345522348,16398.8265961876,1.03593345522348
"Alabama","Shelby",2009,192503,81279,20825,1.12130267127995,91138.3598189634,1.12130267127995
"Alabama","Shelby",2010,196032,670087,3529,1.01833218183613,682371.156730025,1.01833218183613
"Alabama","Sumter",1998,15765,46906,NA,NA,NA,NA
"Alabama","Sumter",2003,13996,378344,-1769,0.88778940691405,335889.795369489,0.88778940691405
"Alabama","Sumter",2004,13869,109323,-127,0.9909259788511,108331.000785939,0.9909259788511
"Alabama","Sumter",2005,13640,21110,-229,0.983488355324825,20761.4391809071,0.983488355324825
"Alabama","Sumter",2009,12853,23906,-787,0.942302052785924,22526.6728739003,0.942302052785924
"Alabama","Talladega",1996,76418,72787,NA,NA,NA,NA
"Alabama","Talladega",1997,76648,31669,230,1.00300976209794,31764.3161558795,1.00300976209794
"Alabama","Talladega",1998,77025,39088,377,1.00491858887381,39280.2578018996,1.00491858887381
"Alabama","Talladega",2001,80291,17425,3266,1.04240181759169,18163.8516715352,1.04240181759169
"Alabama","Talladega",2002,80247,28671,-44,0.999451993374102,28655.2881020289,0.999451993374102
"Alabama","Talladega",2003,79776,525479,-471,0.994130621705484,522394.764963176,0.994130621705484
"Alabama","Talladega",2004,79746,24598,-30,0.999623947051745,24588.7498495788,0.999623947051745
"Alabama","Talladega",2005,79902,19791,156,1.00195621096983,19829.7153713039,1.00195621096983
"Alabama","Talladega",2006,80124,2552,222,1.00277840354434,2559.09048584516,1.00277840354434
"Alabama","Talladega",2009,80242,5976,118,1.0014727172882,5984.8009585143,1.0014727172882
"Alabama","Talladega",2010,82172,593674,1930,1.02405224196805,607953.190698138,1.02405224196805
"Alabama","Talladega",2011,81863,39775,-309,0.996239594995862,39625.4298909604,0.996239594995862
"Alabama","Tallapoosa",1998,40360,39088,NA,NA,NA,NA
"Alabama","Tallapoosa",1999,40329,184033,-31,0.999231912784936,183891.64660555,0.999231912784936
"Alabama","Tallapoosa",2003,40693,23821,364,1.00902576309851,24036.0027027697,1.00902576309851
"Alabama","Tallapoosa",2005,40445,47496,-248,0.993905585727275,47206.5396997027,0.993905585727275
"Alabama","Tallapoosa",2009,41008,11952,563,1.01392013845964,12118.3734948696,1.01392013845964
"Alabama","Tallapoosa",2010,41476,117559,468,1.01141240733515,118900.631193913,1.01141240733515
"Alabama","Tallapoosa",2011,41402,11364,-74,0.998215835663998,11343.7247564857,0.998215835663999
"Alabama","Tuscaloosa",1996,158511,153662,NA,NA,NA,NA
"Alabama","Tuscaloosa",1997,159878,39586,1367,1.00862400716669,39927.3899477008,1.00862400716669
"Alabama","Tuscaloosa",1998,160761,123520,883,1.00552296125796,124202.196174583,1.00552296125796
"Alabama","Tuscaloosa",1999,161435,7668,674,1.00419255914059,7700.14854349003,1.00419255914059
"Alabama","Tuscaloosa",2000,165191,37149,3756,1.0232663301019,38013.3208969554,1.0232663301019
"Alabama","Tuscaloosa",2002,166610,71678,1419,1.008590056359,72293.7180597006,1.008590056359
"Alabama","Tuscaloosa",2003,167484,14012,874,1.00524578356641,14085.5039193326,1.00524578356641
"Alabama","Tuscaloosa",2004,169051,28696,1567,1.00935611759929,28964.4831506293,1.00935611759929
"Alabama","Tuscaloosa",2005,172060,51456,3009,1.01779936232261,52371.8839876724,1.01779936232261
"Alabama","Tuscaloosa",2009,184035,44225,11975,1.0695978147158,47302.9633558061,1.0695978147158
"Alabama","Tuscaloosa",2010,194996,158703,10961,1.05955932295487,168155.243230907,1.05955932295487
"Alabama","Walker",1997,70677,39585,NA,NA,NA,NA
"Alabama","Walker",1998,71006,46906,329,1.00465497969637,47124.3464776377,1.00465497969637
"Alabama","Walker",2000,70680,151569,-326,0.995408838689688,150873.122271357,0.995408838689688
"Alabama","Walker",2001,70577,30493,-103,0.99854272778721,30448.5633984154,0.99854272778721
"Alabama","Walker",2002,70097,11468,-480,0.993198917494368,11390.0051858254,0.993198917494368
"Alabama","Walker",2003,69514,420384,-583,0.99168295362141,416887.646775183,0.99168295362141
"Alabama","Walker",2004,69153,24596,-361,0.99480680150761,24468.2680898812,0.99480680150761
"Alabama","Walker",2005,69124,207150,-29,0.999580640030078,207063.129582231,0.999580640030078
"Alabama","Walker",2009,68742,248623,-382,0.99447369943869,247249.034575545,0.99447369943869
"Alabama","Washington",1997,17585,3166,NA,NA,NA,NA
"Alabama","Washington",1998,17663,31271,78,1.00443559852147,31409.7056013648,1.00443559852147
"Alabama","Washington",1999,17742,12268,79,1.00447262639416,12322.8701806035,1.00447262639416
"Alabama","Washington",2001,17890,47919,148,1.00834178784804,48318.7301318904,1.00834178784804
"Alabama","Washington",2008,17088,4762,-802,0.955170486305198,4548.52185578536,0.955170486305198
"Alabama","Washington",2017,16522,1778735,-566,0.96687734082397,1719818.56683052,0.96687734082397
"Alabama","Washington",2018,16402,25588,-120,0.992736956784893,25402.1532502118,0.992736956784893
"Alabama","Wilcox",1996,13604,24262,NA,NA,NA,NA
"Alabama","Wilcox",1999,13414,3067,-190,0.986033519553073,3024.16480446927,0.986033519553073
"Alabama","Wilcox",2001,12908,14521,-506,0.96227821678843,13973.2419859848,0.96227821678843
"Alabama","Wilcox",2018,10599,102353,-2309,0.821118686086148,84043.9608769755,0.821118686086148
"Alabama","Winston",1998,24130,46906,NA,NA,NA,NA
"Alabama","Winston",1999,24459,38340,329,1.01363447990054,38862.7459593867,1.01363447990054
"Alabama","Winston",2000,24882,74299,423,1.01729424751625,75583.94529621,1.01729424751625
"Alabama","Winston",2004,24307,28696,-575,0.976890925166787,28032.8619885861,0.976890925166787
"Alabama","Winston",2009,23997,8366,-310,0.987246472209652,8259.30398650595,0.987246472209652
"Alabama","Winston",2010,24412,5877,415,1.01729382839522,5978.63582947869,1.01729382839522
"Arkansas","Arkansas",1997,20753,15834,NA,NA,NA,NA
"Arkansas","Arkansas",2008,19146,3095463,-1607,0.922565412229557,2855767.09863634,0.922565412229557
"Arkansas","Arkansas",2009,18971,65741,-175,0.990859709599916,65140.1081688081,0.990859709599916
"Arkansas","Arkansas",2011,18871,1278497,-100,0.99472879658426,1271757.78224659,0.99472879658426
"Arkansas","Ashley",1999,24287,153361,NA,NA,NA,NA
"Arkansas","Ashley",2000,24160,14859,-127,0.994770865071849,14781.3002841026,0.994770865071849
"Arkansas","Ashley",2001,23823,7260,-337,0.986051324503311,7158.73261589404,0.986051324503311
"Arkansas","Ashley",2002,23758,2866,-65,0.997271544305923,2858.18024598077,0.997271544305923
"Arkansas","Ashley",2003,23478,35031,-280,0.988214496169711,34618.1420153212,0.988214496169711
"Arkansas","Ashley",2004,23171,2733,-307,0.986923928784394,2697.26309736775,0.986923928784394
"Arkansas","Ashley",2006,22515,63801,-656,0.971688748867118,61994.713866471,0.971688748867118
"Arkansas","Ashley",2007,22258,18600,-257,0.988585387519431,18387.6882078614,0.988585387519431
"Arkansas","Ashley",2008,22186,6190931,-72,0.996765208015096,6170904.6260221,0.996765208015096
"Arkansas","Ashley",2009,21941,1243124,-245,0.988956999909853,1229396.18155594,0.988956999909853
"Arkansas","Ashley",2011,21673,11364,-268,0.987785424547651,11225.1935645595,0.987785424547651
"Arkansas","Ashley",2013,21278,21917,-395,0.981774558206063,21517.5529922023,0.981774558206063
"Arkansas","Ashley",2015,20838,30224,-440,0.979321364789924,29599.0089294107,0.979321364789924
"Arkansas","Ashley",2016,20530,240237,-308,0.985219310874364,236686.131586525,0.985219310874364
"Arkansas","Ashley",2017,20311,44988,-219,0.989332683877253,44508.0987822699,0.989332683877253
"Arkansas","Ashley",2018,20012,207775,-299,0.985278912904338,204716.326128699,0.985278912904338
"Arkansas","Ashley",2019,19657,93819,-355,0.982260643613832,92154.7113232061,0.982260643613832
"Arkansas","Baxter",2007,41845,2480,NA,NA,NA,NA
"Arkansas","Baxter",2008,41946,8631585,101,1.00241366949456,8652418.79340423,1.00241366949456
"Arkansas","Baxter",2009,42157,145827,211,1.00503027702284,146560.55020741,1.00503027702284
"Arkansas","Baxter",2010,41510,58777,-647,0.984652608107788,57874.9263467514,0.984652608107788
"Arkansas","Baxter",2011,41349,1193265,-161,0.996121416526138,1188636.82209106,0.996121416526138
"Arkansas","Benton",1996,126214,8087,NA,NA,NA,NA
"Arkansas","Benton",1999,138424,153361,12210,1.09674045668468,168197.213177619,1.09674045668468
"Arkansas","Benton",2000,154791,1783187,16367,1.11823816679189,1994027.76192712,1.11823816679189
"Arkansas","Benton",2004,183211,1366593,28420,1.18360240582463,1617502.7625831,1.18360240582463
"Arkansas","Benton",2008,219494,309545,36283,1.19803941903052,370847.111963801,1.19803941903052
"Arkansas","Benton",2009,225504,23906,6010,1.02738115848269,24560.5739746872,1.02738115848269
"Arkansas","Benton",2013,239461,5501252,13957,1.06189247197389,5841738.0852313,1.06189247197389
"Arkansas","Benton",2017,266585,41852,27124,1.11327105457674,46592.6201761456,1.11327105457674
"Arkansas","Benton",2019,279141,85751,12556,1.04709942419866,89789.8227244594,1.04709942419866
"Arkansas","Boone",2008,36863,1220327,NA,NA,NA,NA
"Arkansas","Boone",2009,36821,450631,-42,0.998860646176383,450117.57184711,0.998860646176383
"Arkansas","Boone",2010,36893,19983,72,1.00195540588251,20022.0748757503,1.00195540588251
"Arkansas","Boone",2011,37086,6250437,193,1.00523134469954,6283135.19046974,1.00523134469954
"Arkansas","Boone",2013,37328,657520,242,1.00652537345629,661810.56355498,1.00652537345629
"Arkansas","Boone",2014,37116,80821,-212,0.994320617231033,80361.9866052293,0.994320617231033
